  0.52584747E+00  0.27676182E-01
  0.55352365E+00  0.27676182E-01
  0.58119983E+00  0.27676182E-01
  0.60887601E+00  0.27676182E-01
  0.63655219E+00  0.27676182E-01
  0.66422838E+00  0.27676182E-01
  0.69190456E+00  0.27676182E-01
 -0.69190456E+00  0.55352365E-01
 -0.66422838E+00  0.55352365E-01
 -0.63655219E+00  0.55352365E-01
 -0.60887601E+00  0.55352365E-01
 -0.58119983E+00  0.55352365E-01
 -0.55352365E+00  0.55352365E-01
 -0.52584747E+00  0.55352365E-01
 -0.49817128E+00  0.55352365E-01
 -0.47049510E+00  0.55352365E-01
 -0.44281892E+00  0.55352365E-01
 -0.41514274E+00  0.55352365E-01
 -0.38746655E+00  0.55352365E-01
 -0.35979037E+00  0.55352365E-01
 -0.33211419E+00  0.55352365E-01
 -0.30443801E+00  0.55352365E-01
 -0.27676182E+00  0.55352365E-01
 -0.24908564E+00  0.55352365E-01
 -0.22140946E+00  0.55352365E-01
 -0.19373328E+00  0.55352365E-01
 -0.16605709E+00  0.55352365E-01
 -0.13838091E+00  0.55352365E-01
 -0.11070473E+00  0.55352365E-01
 -0.83028547E-01  0.55352365E-01
 -0.55352365E-01  0.55352365E-01
 -0.27676182E-01  0.55352365E-01
  0.00000000E+00  0.55352365E-01
  0.27676182E-01  0.55352365E-01
  0.55352365E-01  0.55352365E-01
  0.83028547E-01  0.55352365E-01
  0.11070473E+00  0.55352365E-01
  0.13838091E+00  0.55352365E-01
  0.16605709E+00  0.55352365E-01
  0.19373328E+00  0.55352365E-01
  0.22140946E+00  0.55352365E-01
  0.24908564E+00  0.55352365E-01
  0.27676182E+00  0.55352365E-01
  0.30443801E+00  0.55352365E-01
  0.33211419E+00  0.55352365E-01
  0.35979037E+00  0.55352365E-01
  0.38746655E+00  0.55352365E-01
  0.41514274E+00  0.55352365E-01
  0.44281892E+00  0.55352365E-01
  0.47049510E+00  0.55352365E-01
  0.49817128E+00  0.55352365E-01
  0.52584747E+00  0.55352365E-01
  0.55352365E+00  0.55352365E-01
  0.58119983E+00  0.55352365E-01
  0.60887601E+00  0.55352365E-01
  0.63655219E+00  0.55352365E-01
  0.66422838E+00  0.55352365E-01
  0.69190456E+00  0.55352365E-01
 -0.69190456E+00  0.83028547E-01
 -0.66422838E+00  0.83028547E-01
 -0.63655219E+00  0.83028547E-01
 -0.60887601E+00  0.83028547E-01
 -0.58119983E+00  0.83028547E-01
 -0.55352365E+00  0.83028547E-01
 -0.52584747E+00  0.83028547E-01
 -0.49817128E+00  0.83028547E-01
 -0.47049510E+00  0.83028547E-01
 -0.44281892E+00  0.83028547E-01
 -0.41514274E+00  0.83028547E-01
 -0.38746655E+00  0.83028547E-01
 -0.35979037E+00  0.83028547E-01
 -0.33211419E+00  0.83028547E-01
 -0.30443801E+00  0.83028547E-01
 -0.27676182E+00  0.83028547E-01
 -0.24908564E+00  0.83028547E-01
 -0.22140946E+00  0.83028547E-01
 -0.19373328E+00  0.83028547E-01
 -0.16605709E+00  0.83028547E-01
 -0.13838091E+00  0.83028547E-01
 -0.11070473E+00  0.83028547E-01
 -0.83028547E-01  0.83028547E-01
 -0.55352365E-01  0.83028547E-01
 -0.27676182E-01  0.83028547E-01
  0.00000000E+00  0.83028547E-01
  0.27676182E-01  0.83028547E-01
  0.55352365E-01  0.83028547E-01
  0.83028547E-01  0.83028547E-01
  0.11070473E+00  0.83028547E-01
  0.13838091E+00  0.83028547E-01
  0.16605709E+00  0.83028547E-01
  0.19373328E+00  0.83028547E-01
  0.22140946E+00  0.83028547E-01
  0.24908564E+00  0.83028547E-01
  0.27676182E+00  0.83028547E-01
  0.30443801E+00  0.83028547E-01
  0.33211419E+00  0.83028547E-01
  0.35979037E+00  0.83028547E-01
  0.38746655E+00  0.83028547E-01
  0.41514274E+00  0.83028547E-01
  0.44281892E+00  0.83028547E-01
  0.47049510E+00  0.83028547E-01
  0.49817128E+00  0.83028547E-01
  0.52584747E+00  0.83028547E-01
  0.55352365E+00  0.83028547E-01
  0.58119983E+00  0.83028547E-01
  0.60887601E+00  0.83028547E-01
  0.63655219E+00  0.83028547E-01
  0.66422838E+00  0.83028547E-01
  0.69190456E+00  0.83028547E-01
 -0.69190456E+00  0.11070473E+00
 -0.66422838E+00  0.11070473E+00
 -0.63655219E+00  0.11070473E+00
 -0.60887601E+00  0.11070473E+00
 -0.58119983E+00  0.11070473E+00
 -0.55352365E+00  0.11070473E+00
 -0.52584747E+00  0.11070473E+00
 -0.49817128E+00  0.11070473E+00
 -0.47049510E+00  0.11070473E+00
 -0.44281892E+00  0.11070473E+00
 -0.41514274E+00  0.11070473E+00
 -0.38746655E+00  0.11070473E+00
 -0.35979037E+00  0.11070473E+00
 -0.33211419E+00  0.11070473E+00
 -0.30443801E+00  0.11070473E+00
 -0.27676182E+00  0.11070473E+00
 -0.24908564E+00  0.11070473E+00
 -0.22140946E+00  0.11070473E+00
 -0.19373328E+00  0.11070473E+00
 -0.16605709E+00  0.11070473E+00
 -0.13838091E+00  0.11070473E+00
 -0.11070473E+00  0.11070473E+00
 -0.83028547E-01  0.11070473E+00
 -0.55352365E-01  0.11070473E+00
 -0.27676182E-01  0.11070473E+00
  0.00000000E+00  0.11070473E+00
  0.27676182E-01  0.11070473E+00
  0.55352365E-01  0.11070473E+00
  0.83028547E-01  0.11070473E+00
  0.11070473E+00  0.11070473E+00
  0.13838091E+00  0.11070473E+00
  0.16605709E+00  0.11070473E+00
  0.19373328E+00  0.11070473E+00
  0.22140946E+00  0.11070473E+00
  0.24908564E+00  0.11070473E+00
  0.27676182E+00  0.11070473E+00
  0.30443801E+00  0.11070473E+00
  0.33211419E+00  0.11070473E+00
  0.35979037E+00  0.11070473E+00
  0.38746655E+00  0.11070473E+00
  0.41514274E+00  0.11070473E+00
  0.44281892E+00  0.11070473E+00
  0.47049510E+00  0.11070473E+00
  0.49817128E+00  0.11070473E+00
  0.52584747E+00  0.11070473E+00
  0.55352365E+00  0.11070473E+00
  0.58119983E+00  0.11070473E+00
  0.60887601E+00  0.11070473E+00
  0.63655219E+00  0.11070473E+00
  0.66422838E+00  0.11070473E+00
  0.69190456E+00  0.11070473E+00
 -0.69190456E+00  0.13838091E+00
 -0.66422838E+00  0.13838091E+00
 -0.63655219E+00  0.13838091E+00
 -0.60887601E+00  0.13838091E+00
 -0.58119983E+00  0.13838091E+00
 -0.55352365E+00  0.13838091E+00
 -0.52584747E+00  0.13838091E+00
 -0.49817128E+00  0.13838091E+00
 -0.47049510E+00  0.13838091E+00
 -0.44281892E+00  0.13838091E+00
 -0.41514274E+00  0.13838091E+00
 -0.38746655E+00  0.13838091E+00
 -0.35979037E+00  0.13838091E+00
 -0.33211419E+00  0.13838091E+00
 -0.30443801E+00  0.13838091E+00
 -0.27676182E+00  0.13838091E+00
 -0.24908564E+00  0.13838091E+00
 -0.22140946E+00  0.13838091E+00
 -0.19373328E+00  0.13838091E+00
 -0.16605709E+00  0.13838091E+00
 -0.13838091E+00  0.13838091E+00
 -0.11070473E+00  0.13838091E+00
 -0.83028547E-01  0.13838091E+00
 -0.55352365E-01  0.13838091E+00
 -0.27676182E-01  0.13838091E+00
  0.00000000E+00  0.13838091E+00
  0.27676182E-01  0.13838091E+00
  0.55352365E-01  0.13838091E+00
  0.83028547E-01  0.13838091E+00
  0.11070473E+00  0.13838091E+00
  0.13838091E+00  0.13838091E+00
  0.16605709E+00  0.13838091E+00
  0.19373328E+00  0.13838091E+00
  0.22140946E+00  0.13838091E+00
  0.24908564E+00  0.13838091E+00
  0.27676182E+00  0.13838091E+00
  0.30443801E+00  0.13838091E+00
  0.33211419E+00  0.13838091E+00
  0.35979037E+00  0.13838091E+00
  0.38746655E+00  0.13838091E+00
  0.41514274E+00  0.13838091E+00
  0.44281892E+00  0.13838091E+00
  0.47049510E+00  0.13838091E+00
  0.49817128E+00  0.13838091E+00
  0.52584747E+00  0.13838091E+00
  0.55352365E+00  0.13838091E+00
  0.58119983E+00  0.13838091E+00
  0.60887601E+00  0.13838091E+00
  0.63655219E+00  0.13838091E+00
  0.66422838E+00  0.13838091E+00
  0.69190456E+00  0.13838091E+00
 -0.69190456E+00  0.16605709E+00
 -0.66422838E+00  0.16605709E+00
 -0.63655219E+00  0.16605709E+00
 -0.60887601E+00  0.16605709E+00
 -0.58119983E+00  0.16605709E+00
 -0.55352365E+00  0.16605709E+00
 -0.52584747E+00  0.16605709E+00
 -0.49817128E+00  0.16605709E+00
 -0.47049510E+00  0.16605709E+00
 -0.44281892E+00  0.16605709E+00
 -0.41514274E+00  0.16605709E+00
 -0.38746655E+00  0.16605709E+00
 -0.35979037E+00  0.16605709E+00
 -0.33211419E+00  0.16605709E+00
 -0.30443801E+00  0.16605709E+00
 -0.27676182E+00  0.16605709E+00
 -0.24908564E+00  0.16605709E+00
 -0.22140946E+00  0.16605709E+00
 -0.19373328E+00  0.16605709E+00
 -0.16605709E+00  0.16605709E+00
 -0.13838091E+00  0.16605709E+00
 -0.11070473E+00  0.16605709E+00
 -0.83028547E-01  0.16605709E+00
 -0.55352365E-01  0.16605709E+00
 -0.27676182E-01  0.16605709E+00
  0.00000000E+00  0.16605709E+00
  0.27676182E-01  0.16605709E+00
  0.55352365E-01  0.16605709E+00
  0.83028547E-01  0.16605709E+00
  0.11070473E+00  0.16605709E+00
  0.13838091E+00  0.16605709E+00
  0.16605709E+00  0.16605709E+00
  0.19373328E+00  0.16605709E+00
  0.22140946E+00  0.16605709E+00
  0.24908564E+00  0.16605709E+00
  0.27676182E+00  0.16605709E+00
  0.30443801E+00  0.16605709E+00
  0.33211419E+00  0.16605709E+00
  0.35979037E+00  0.16605709E+00
  0.38746655E+00  0.16605709E+00
  0.41514274E+00  0.16605709E+00
  0.44281892E+00  0.16605709E+00
  0.47049510E+00  0.16605709E+00
  0.49817128E+00  0.16605709E+00
  0.52584747E+00  0.16605709E+00
  0.55352365E+00  0.16605709E+00
  0.58119983E+00  0.16605709E+00
  0.60887601E+00  0.16605709E+00
  0.63655219E+00  0.16605709E+00
  0.66422838E+00  0.16605709E+00
  0.69190456E+00  0.16605709E+00
 -0.69190456E+00  0.19373328E+00
 -0.66422838E+00  0.19373328E+00
 -0.63655219E+00  0.19373328E+00
 -0.60887601E+00  0.19373328E+00
 -0.58119983E+00  0.19373328E+00
 -0.55352365E+00  0.19373328E+00
 -0.52584747E+00  0.19373328E+00
 -0.49817128E+00  0.19373328E+00
 -0.47049510E+00  0.19373328E+00
 -0.44281892E+00  0.19373328E+00
 -0.41514274E+00  0.19373328E+00
 -0.38746655E+00  0.19373328E+00
 -0.35979037E+00  0.19373328E+00
 -0.33211419E+00  0.19373328E+00
 -0.30443801E+00  0.19373328E+00
 -0.27676182E+00  0.19373328E+00
 -0.24908564E+00  0.19373328E+00
 -0.22140946E+00  0.19373328E+00
 -0.19373328E+00  0.19373328E+00
 -0.16605709E+00  0.19373328E+00
 -0.13838091E+00  0.19373328E+00
 -0.11070473E+00  0.19373328E+00
 -0.83028547E-01  0.19373328E+00
 -0.55352365E-01  0.19373328E+00
 -0.27676182E-01  0.19373328E+00
  0.00000000E+00  0.19373328E+00
  0.27676182E-01  0.19373328E+00
  0.55352365E-01  0.19373328E+00
  0.83028547E-01  0.19373328E+00
  0.11070473E+00  0.19373328E+00
  0.13838091E+00  0.19373328E+00
  0.16605709E+00  0.19373328E+00
  0.19373328E+00  0.19373328E+00
  0.22140946E+00  0.19373328E+00
  0.24908564E+00  0.19373328E+00
  0.27676182E+00  0.19373328E+00
  0.30443801E+00  0.19373328E+00
  0.33211419E+00  0.19373328E+00
  0.35979037E+00  0.19373328E+00
  0.38746655E+00  0.19373328E+00
  0.41514274E+00  0.19373328E+00
  0.44281892E+00  0.19373328E+00
  0.47049510E+00  0.19373328E+00
  0.49817128E+00  0.19373328E+00
  0.52584747E+00  0.19373328E+00
  0.55352365E+00  0.19373328E+00
  0.58119983E+00  0.19373328E+00
  0.60887601E+00  0.19373328E+00
  0.63655219E+00  0.19373328E+00
  0.66422838E+00  0.19373328E+00
  0.69190456E+00  0.19373328E+00
 -0.69190456E+00  0.22140946E+00
 -0.66422838E+00  0.22140946E+00
 -0.63655219E+00  0.22140946E+00
 -0.60887601E+00  0.22140946E+00
 -0.58119983E+00  0.22140946E+00
 -0.55352365E+00  0.22140946E+00
 -0.52584747E+00  0.22140946E+00
 -0.49817128E+00  0.22140946E+00
 -0.47049510E+00  0.22140946E+00
 -0.44281892E+00  0.22140946E+00
 -0.41514274E+00  0.22140946E+00
 -0.38746655E+00  0.22140946E+00
 -0.35979037E+00  0.22140946E+00
 -0.33211419E+00  0.22140946E+00
 -0.30443801E+00  0.22140946E+00
 -0.27676182E+00  0.22140946E+00
 -0.24908564E+00  0.22140946E+00
 -0.22140946E+00  0.22140946E+00
 -0.19373328E+00  0.22140946E+00
 -0.16605709E+00  0.22140946E+00
 -0.13838091E+00  0.22140946E+00
 -0.11070473E+00  0.22140946E+00
 -0.83028547E-01  0.22140946E+00
 -0.55352365E-01  0.22140946E+00
 -0.27676182E-01  0.22140946E+00
  0.00000000E+00  0.22140946E+00
  0.27676182E-01  0.22140946E+00
  0.55352365E-01  0.22140946E+00
  0.83028547E-01  0.22140946E+00
  0.11070473E+00  0.22140946E+00
  0.13838091E+00  0.22140946E+00
  0.16605709E+00  0.22140946E+00
  0.19373328E+00  0.22140946E+00
  0.22140946E+00  0.22140946E+00
  0.24908564E+00  0.22140946E+00
  0.27676182E+00  0.22140946E+00
  0.30443801E+00  0.22140946E+00
  0.33211419E+00  0.22140946E+00
  0.35979037E+00  0.22140946E+00
  0.38746655E+00  0.22140946E+00
  0.41514274E+00  0.22140946E+00
  0.44281892E+00  0.22140946E+00
  0.47049510E+00  0.22140946E+00
  0.49817128E+00  0.22140946E+00
  0.52584747E+00  0.22140946E+00
  0.55352365E+00  0.22140946E+00
  0.58119983E+00  0.22140946E+00
  0.60887601E+00  0.22140946E+00
  0.63655219E+00  0.22140946E+00
  0.66422838E+00  0.22140946E+00
  0.69190456E+00  0.22140946E+00
 -0.69190456E+00  0.24908564E+00
 -0.66422838E+00  0.24908564E+00
 -0.63655219E+00  0.24908564E+00
 -0.60887601E+00  0.24908564E+00
 -0.58119983E+00  0.24908564E+00
 -0.55352365E+00  0.24908564E+00
 -0.52584747E+00  0.24908564E+00
 -0.49817128E+00  0.24908564E+00
 -0.47049510E+00  0.24908564E+00
 -0.44281892E+00  0.24908564E+00
 -0.41514274E+00  0.24908564E+00
 -0.38746655E+00  0.24908564E+00
 -0.35979037E+00  0.24908564E+00
 -0.33211419E+00  0.24908564E+00
 -0.30443801E+00  0.24908564E+00
 -0.27676182E+00  0.24908564E+00
 -0.24908564E+00  0.24908564E+00
 -0.22140946E+00  0.24908564E+00
 -0.19373328E+00  0.24908564E+00
 -0.16605709E+00  0.24908564E+00
 -0.13838091E+00  0.24908564E+00
 -0.11070473E+00  0.24908564E+00
 -0.83028547E-01  0.24908564E+00
 -0.55352365E-01  0.24908564E+00
 -0.27676182E-01  0.24908564E+00
  0.00000000E+00  0.24908564E+00
  0.27676182E-01  0.24908564E+00
  0.55352365E-01  0.24908564E+00
  0.83028547E-01  0.24908564E+00
  0.11070473E+00  0.24908564E+00
  0.13838091E+00  0.24908564E+00
  0.16605709E+00  0.24908564E+00
  0.19373328E+00  0.24908564E+00
  0.22140946E+00  0.24908564E+00
  0.24908564E+00  0.24908564E+00
  0.27676182E+00  0.24908564E+00
  0.30443801E+00  0.24908564E+00
  0.33211419E+00  0.24908564E+00
  0.35979037E+00  0.24908564E+00
  0.38746655E+00  0.24908564E+00
  0.41514274E+00  0.24908564E+00
  0.44281892E+00  0.24908564E+00
  0.47049510E+00  0.24908564E+00
  0.49817128E+00  0.24908564E+00
  0.52584747E+00  0.24908564E+00
  0.55352365E+00  0.24908564E+00
  0.58119983E+00  0.24908564E+00
  0.60887601E+00  0.24908564E+00
  0.63655219E+00  0.24908564E+00
  0.66422838E+00  0.24908564E+00
  0.69190456E+00  0.24908564E+00
 -0.69190456E+00  0.27676182E+00
 -0.66422838E+00  0.27676182E+00
 -0.63655219E+00  0.27676182E+00
 -0.60887601E+00  0.27676182E+00
 -0.58119983E+00  0.27676182E+00
 -0.55352365E+00  0.27676182E+00
 -0.52584747E+00  0.27676182E+00
 -0.49817128E+00  0.27676182E+00
 -0.47049510E+00  0.27676182E+00
 -0.44281892E+00  0.27676182E+00
 -0.41514274E+00  0.27676182E+00
 -0.38746655E+00  0.27676182E+00
 -0.35979037E+00  0.27676182E+00
 -0.33211419E+00  0.27676182E+00
 -0.30443801E+00  0.27676182E+00
 -0.27676182E+00  0.27676182E+00
 -0.24908564E+00  0.27676182E+00
 -0.22140946E+00  0.27676182E+00
 -0.19373328E+00  0.27676182E+00
 -0.16605709E+00  0.27676182E+00
 -0.13838091E+00  0.27676182E+00
 -0.11070473E+00  0.27676182E+00
 -0.83028547E-01  0.27676182E+00
 -0.55352365E-01  0.27676182E+00
 -0.27676182E-01  0.27676182E+00
  0.00000000E+00  0.27676182E+00
  0.27676182E-01  0.27676182E+00
  0.55352365E-01  0.27676182E+00
  0.83028547E-01  0.27676182E+00
  0.11070473E+00  0.27676182E+00
  0.13838091E+00  0.27676182E+00
  0.16605709E+00  0.27676182E+00
  0.19373328E+00  0.27676182E+00
  0.22140946E+00  0.27676182E+00
  0.24908564E+00  0.27676182E+00
  0.27676182E+00  0.27676182E+00
  0.30443801E+00  0.27676182E+00
  0.33211419E+00  0.27676182E+00
  0.35979037E+00  0.27676182E+00
  0.38746655E+00  0.27676182E+00
  0.41514274E+00  0.27676182E+00
  0.44281892E+00  0.27676182E+00
  0.47049510E+00  0.27676182E+00
  0.49817128E+00  0.27676182E+00
  0.52584747E+00  0.27676182E+00
  0.55352365E+00  0.27676182E+00
  0.58119983E+00  0.27676182E+00
  0.60887601E+00  0.27676182E+00
  0.63655219E+00  0.27676182E+00
  0.66422838E+00  0.27676182E+00
  0.69190456E+00  0.27676182E+00
 -0.69190456E+00  0.30443801E+00
 -0.66422838E+00  0.30443801E+00
 -0.63655219E+00  0.30443801E+00
 -0.60887601E+00  0.30443801E+00
 -0.58119983E+00  0.30443801E+00
 -0.55352365E+00  0.30443801E+00
 -0.52584747E+00  0.30443801E+00
 -0.49817128E+00  0.30443801E+00
 -0.47049510E+00  0.30443801E+00
 -0.44281892E+00  0.30443801E+00
 -0.41514274E+00  0.30443801E+00
 -0.38746655E+00  0.30443801E+00
 -0.35979037E+00  0.30443801E+00
 -0.33211419E+00  0.30443801E+00
 -0.30443801E+00  0.30443801E+00
 -0.27676182E+00  0.30443801E+00
 -0.24908564E+00  0.30443801E+00
 -0.22140946E+00  0.30443801E+00
 -0.19373328E+00  0.30443801E+00
 -0.16605709E+00  0.30443801E+00
 -0.13838091E+00  0.30443801E+00
 -0.11070473E+00  0.30443801E+00
 -0.83028547E-01  0.30443801E+00
 -0.55352365E-01  0.30443801E+00
 -0.27676182E-01  0.30443801E+00
  0.00000000E+00  0.30443801E+00
  0.27676182E-01  0.30443801E+00
  0.55352365E-01  0.30443801E+00
  0.83028547E-01  0.30443801E+00
  0.11070473E+00  0.30443801E+00
  0.13838091E+00  0.30443801E+00
  0.16605709E+00  0.30443801E+00
  0.19373328E+00  0.30443801E+00
  0.22140946E+00  0.30443801E+00
  0.24908564E+00  0.30443801E+00
  0.27676182E+00  0.30443801E+00
  0.30443801E+00  0.30443801E+00
  0.33211419E+00  0.30443801E+00
  0.35979037E+00  0.30443801E+00
  0.38746655E+00  0.30443801E+00
  0.41514274E+00  0.30443801E+00
  0.44281892E+00  0.30443801E+00
  0.47049510E+00  0.30443801E+00
  0.49817128E+00  0.30443801E+00
  0.52584747E+00  0.30443801E+00
  0.55352365E+00  0.30443801E+00
  0.58119983E+00  0.30443801E+00
  0.60887601E+00  0.30443801E+00
  0.63655219E+00  0.30443801E+00
  0.66422838E+00  0.30443801E+00
  0.69190456E+00  0.30443801E+00
 -0.69190456E+00  0.33211419E+00
 -0.66422838E+00  0.33211419E+00
 -0.63655219E+00  0.33211419E+00
 -0.60887601E+00  0.33211419E+00
 -0.58119983E+00  0.33211419E+00
 -0.55352365E+00  0.33211419E+00
 -0.52584747E+00  0.33211419E+00
 -0.49817128E+00  0.33211419E+00
 -0.47049510E+00  0.33211419E+00
 -0.44281892E+00  0.33211419E+00
 -0.41514274E+00  0.33211419E+00
 -0.38746655E+00  0.33211419E+00
 -0.35979037E+00  0.33211419E+00
 -0.33211419E+00  0.33211419E+00
 -0.30443801E+00  0.33211419E+00
 -0.27676182E+00  0.33211419E+00
 -0.24908564E+00  0.33211419E+00
 -0.22140946E+00  0.33211419E+00
 -0.19373328E+00  0.33211419E+00
 -0.16605709E+00  0.33211419E+00
 -0.13838091E+00  0.33211419E+00
 -0.11070473E+00  0.33211419E+00
 -0.83028547E-01  0.33211419E+00
 -0.55352365E-01  0.33211419E+00
 -0.27676182E-01  0.33211419E+00
  0.00000000E+00  0.33211419E+00
  0.27676182E-01  0.33211419E+00
  0.55352365E-01  0.33211419E+00
  0.83028547E-01  0.33211419E+00
  0.11070473E+00  0.33211419E+00
  0.13838091E+00  0.33211419E+00
  0.16605709E+00  0.33211419E+00
  0.19373328E+00  0.33211419E+00
  0.22140946E+00  0.33211419E+00
  0.24908564E+00  0.33211419E+00
  0.27676182E+00  0.33211419E+00
  0.30443801E+00  0.33211419E+00
  0.33211419E+00  0.33211419E+00
  0.35979037E+00  0.33211419E+00
  0.38746655E+00  0.33211419E+00
  0.41514274E+00  0.33211419E+00
  0.44281892E+00  0.33211419E+00
  0.47049510E+00  0.33211419E+00
  0.49817128E+00  0.33211419E+00
  0.52584747E+00  0.33211419E+00
  0.55352365E+00  0.33211419E+00
  0.58119983E+00  0.33211419E+00
  0.60887601E+00  0.33211419E+00
  0.63655219E+00  0.33211419E+00
  0.66422838E+00  0.33211419E+00
  0.69190456E+00  0.33211419E+00
 -0.69190456E+00  0.35979037E+00
 -0.66422838E+00  0.35979037E+00
 -0.63655219E+00  0.35979037E+00
 -0.60887601E+00  0.35979037E+00
 -0.58119983E+00  0.35979037E+00
 -0.55352365E+00  0.35979037E+00
 -0.52584747E+00  0.35979037E+00
 -0.49817128E+00  0.35979037E+00
 -0.47049510E+00  0.35979037E+00
 -0.44281892E+00  0.35979037E+00
 -0.41514274E+00  0.35979037E+00
 -0.38746655E+00  0.35979037E+00
 -0.35979037E+00  0.35979037E+00
 -0.33211419E+00  0.35979037E+00
 -0.30443801E+00  0.35979037E+00
 -0.27676182E+00  0.35979037E+00
 -0.24908564E+00  0.35979037E+00
 -0.22140946E+00  0.35979037E+00
 -0.19373328E+00  0.35979037E+00
 -0.16605709E+00  0.35979037E+00
 -0.13838091E+00  0.35979037E+00
 -0.11070473E+00  0.35979037E+00
 -0.83028547E-01  0.35979037E+00
 -0.55352365E-01  0.35979037E+00
 -0.27676182E-01  0.35979037E+00
  0.00000000E+00  0.35979037E+00
  0.27676182E-01  0.35979037E+00
  0.55352365E-01  0.35979037E+00
  0.83028547E-01  0.35979037E+00
  0.11070473E+00  0.35979037E+00
  0.13838091E+00  0.35979037E+00
  0.16605709E+00  0.35979037E+00
  0.19373328E+00  0.35979037E+00
  0.22140946E+00  0.35979037E+00
  0.24908564E+00  0.35979037E+00
  0.27676182E+00  0.35979037E+00
  0.30443801E+00  0.35979037E+00
  0.33211419E+00  0.35979037E+00
  0.35979037E+00  0.35979037E+00
  0.38746655E+00  0.35979037E+00
  0.41514274E+00  0.35979037E+00
  0.44281892E+00  0.35979037E+00
  0.47049510E+00  0.35979037E+00
  0.49817128E+00  0.35979037E+00
  0.52584747E+00  0.35979037E+00
  0.55352365E+00  0.35979037E+00
  0.58119983E+00  0.35979037E+00
  0.60887601E+00  0.35979037E+00
  0.63655219E+00  0.35979037E+00
  0.66422838E+00  0.35979037E+00
  0.69190456E+00  0.35979037E+00
 -0.69190456E+00  0.38746655E+00
 -0.66422838E+00  0.38746655E+00
 -0.63655219E+00  0.38746655E+00
 -0.60887601E+00  0.38746655E+00
 -0.58119983E+00  0.38746655E+00
 -0.55352365E+00  0.38746655E+00
 -0.52584747E+00  0.38746655E+00
 -0.49817128E+00  0.38746655E+00
 -0.47049510E+00  0.38746655E+00
 -0.44281892E+00  0.38746655E+00
 -0.41514274E+00  0.38746655E+00
 -0.38746655E+00  0.38746655E+00
 -0.35979037E+00  0.38746655E+00
 -0.33211419E+00  0.38746655E+00
 -0.30443801E+00  0.38746655E+00
 -0.27676182E+00  0.38746655E+00
 -0.24908564E+00  0.38746655E+00
 -0.22140946E+00  0.38746655E+00
 -0.19373328E+00  0.38746655E+00
 -0.16605709E+00  0.38746655E+00
 -0.13838091E+00  0.38746655E+00
 -0.11070473E+00  0.38746655E+00
 -0.83028547E-01  0.38746655E+00
 -0.55352365E-01  0.38746655E+00
 -0.27676182E-01  0.38746655E+00
  0.00000000E+00  0.38746655E+00
  0.27676182E-01  0.38746655E+00
  0.55352365E-01  0.38746655E+00
  0.83028547E-01  0.38746655E+00
  0.11070473E+00  0.38746655E+00
  0.13838091E+00  0.38746655E+00
  0.16605709E+00  0.38746655E+00
  0.19373328E+00  0.38746655E+00
  0.22140946E+00  0.38746655E+00
  0.24908564E+00  0.38746655E+00
  0.27676182E+00  0.38746655E+00
  0.30443801E+00  0.38746655E+00
  0.33211419E+00  0.38746655E+00
  0.35979037E+00  0.38746655E+00
  0.38746655E+00  0.38746655E+00
  0.41514274E+00  0.38746655E+00
  0.44281892E+00  0.38746655E+00
  0.47049510E+00  0.38746655E+00
  0.49817128E+00  0.38746655E+00
  0.52584747E+00  0.38746655E+00
  0.55352365E+00  0.38746655E+00
  0.58119983E+00  0.38746655E+00
  0.60887601E+00  0.38746655E+00
  0.63655219E+00  0.38746655E+00
  0.66422838E+00  0.38746655E+00
  0.69190456E+00  0.38746655E+00
 -0.69190456E+00  0.41514274E+00
 -0.66422838E+00  0.41514274E+00
 -0.63655219E+00  0.41514274E+00
 -0.60887601E+00  0.41514274E+00
 -0.58119983E+00  0.41514274E+00
 -0.55352365E+00  0.41514274E+00
 -0.52584747E+00  0.41514274E+00
 -0.49817128E+00  0.41514274E+00
 -0.47049510E+00  0.41514274E+00
 -0.44281892E+00  0.41514274E+00
 -0.41514274E+00  0.41514274E+00
 -0.38746655E+00  0.41514274E+00
 -0.35979037E+00  0.41514274E+00
 -0.33211419E+00  0.41514274E+00
 -0.30443801E+00  0.41514274E+00
 -0.27676182E+00  0.41514274E+00
 -0.24908564E+00  0.41514274E+00
 -0.22140946E+00  0.41514274E+00
 -0.19373328E+00  0.41514274E+00
 -0.16605709E+00  0.41514274E+00
 -0.13838091E+00  0.41514274E+00
 -0.11070473E+00  0.41514274E+00
 -0.83028547E-01  0.41514274E+00
 -0.55352365E-01  0.41514274E+00
 -0.27676182E-01  0.41514274E+00
  0.00000000E+00  0.41514274E+00
  0.27676182E-01  0.41514274E+00
  0.55352365E-01  0.41514274E+00
  0.83028547E-01  0.41514274E+00
  0.11070473E+00  0.41514274E+00
  0.13838091E+00  0.41514274E+00
  0.16605709E+00  0.41514274E+00
  0.19373328E+00  0.41514274E+00
  0.22140946E+00  0.41514274E+00
  0.24908564E+00  0.41514274E+00
  0.27676182E+00  0.41514274E+00
  0.30443801E+00  0.41514274E+00
  0.33211419E+00  0.41514274E+00
  0.35979037E+00  0.41514274E+00
  0.38746655E+00  0.41514274E+00
  0.41514274E+00  0.41514274E+00
  0.44281892E+00  0.41514274E+00
  0.47049510E+00  0.41514274E+00
  0.49817128E+00  0.41514274E+00
  0.52584747E+00  0.41514274E+00
  0.55352365E+00  0.41514274E+00
  0.58119983E+00  0.41514274E+00
  0.60887601E+00  0.41514274E+00
